Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference,Event Id,Event Date,Event Duration
3389.7187500000,4,6016.2822265625,3858.5898437500,4377.4360351563,5708.0771484375,6444.7436523438,4517.5639648438,7425.3847656250,7803.9746093750,1201.1538085938,5963.5898437500,3556.7949218750,308.7179260254,3963.3332519531,4499.8715820313,8225.7695312500,3620.6411132813,,,
3389.7265625000,4,5728.0771484375,4835.1284179688,1041.0256347656,6790.2563476563,5985.2563476563,1476.9230957031,5631.5385742188,3266.0256347656,7373.5898437500,3150.1281738281,3839.4870605469,7596.4101562500,6524.2309570313,6735.7690429688,3313.7180175781,8217.5644531250,,,
3389.7343750000,4,7448.3334960938,6521.6665039063,390.0000000000,6701.4101562500,721.4102783203,4422.5639648438,2460.7692871094,4699.4873046875,2921.7949218750,689.3589477539,4860.5126953125,6461.5385742188,4522.8203125000,165.3846130371,1079.6153564453,29.6153755188,,,
3389.7421875000,4,522.1795043945,3344.2307128906,131.9230651855,4522.4360351563,2465.3845214844,3153.2050781250,2184.3588867188,6853.9741210938,6421.7949218750,1146.9230957031,294.4871826172,327.9486999512,2960.5129394531,5130.5126953125,7170.2563476563,1086.1538085938,,,
3389.7500000000,4,8275.8974609375,1534.2307128906,5130.3847656250,891.5384521484,483.2051086426,4887.8203125000,6083.4614257813,4717.1796875000,8168.5898437500,3449.7436523438,6551.5385742188,4353.0771484375,4358.5898437500,3825.7692871094,270.5128173828,5759.3588867188,,,
3389.7578125000,4,1340.0000000000,3620.7692871094,86.7948608398,6057.5639648438,2609.8718261719,2398.8461914063,246.9230651855,3869.7436523438,3778.3332519531,8384.2304687500,1317.3077392578,7631.4101562500,3420.3845214844,5569.6152343750,5375.1284179688,4088.4614257813,,,
3389.7656250000,4,2959.4870605469,3307.6923828125,5454.3588867188,7989.2309570313,6099.1025390625,3773.2050781250,6413.3334960938,1208.5897216797,920.8973999023,8240.6406250000,8.4615297318,8221.4101562500,1801.6666259766,4286.4101562500,2367.9487304688,14.2307605743,,,
3389.7734375000,4,5110.7690429688,3550.2563476563,8341.6669921875,2672.0512695313,8202.4355468750,517.0512695313,2146.5385742188,2600.5126953125,2590.7692871094,6430.5126953125,6343.5898437500,3772.4357910156,374.6153869629,6074.1025390625,2119.1025390625,693.8461303711,,,
3389.7812500000,4,4815.1284179688,1676.4102783203,6413.3334960938,3408.2050781250,6.9230680466,5394.2309570313,7084.2309570313,545.7692260742,4770.8974609375,3447.0512695313,7002.0512695313,7993.3334960938,3355.2563476563,6121.1538085938,4088.4614257813,2739.1025390625,,,
3389.7890625000,4,2382.4357910156,5906.6665039063,2803.3332519531,564.1025390625,2881.5385742188,2204.7436523438,1414.6153564453,241.6666564941,932.4359130859,7593.4614257813,5123.0771484375,5927.6923828125,1163.5897216797,8393.4619140625,3860.3845214844,29.4871711731,,,
3389.7968750000,4,255.1281890869,8035.0000000000,6312.3076171875,1289.4871826172,6952.8203125000,585.1281738281,7782.3076171875,2832.5642089844,4823.4614257813,4907.3076171875,6357.6923828125,3712.5642089844,5055.7690429688,6204.1025390625,3456.1538085938,7828.9746093750,,,
3389.8046875000,4,5426.5385742188,954.7435913086,1852.3077392578,8330.8974609375,7333.3334960938,5774.6152343750,1412.3077392578,4343.5898437500,791.1538085938,2777.0512695313,6617.9487304688,4320.2563476563,6725.6411132813,3536.9230957031,4888.2050781250,6998.8461914063,,,
3389.8125000000,4,5168.3334960938,7109.4873046875,1793.3333740234,1949.1025390625,4605.6411132813,6545.8974609375,5693.5898437500,7238.3334960938,4289.1025390625,5650.7690429688,4328.8461914063,7182.5639648438,5506.1538085938,6667.5639648438,1514.7435302734,4336.4101562500,,,
3389.8203125000,4,5835.7690429688,7018.0771484375,1766.1538085938,4413.2050781250,1710.0000000000,8037.1796875000,11.0256319046,8032.9487304688,971.7948608398,1438.0769042969,8216.5380859375,768.9743652344,2321.2819824219,5091.1538085938,6560.3847656250,7725.3847656250,,,
3389.8281250000,4,2369.8718261719,3113.4614257813,5827.8203125000,8003.5898437500,4257.4360351563,2055.1281738281,5254.2309570313,4371.6665039063,2308.4614257813,3751.2819824219,5066.4101562500,7277.5639648438,4049.3588867188,8372.4355468750,3716.0256347656,5057.9487304688,,,
3389.8359375000,4,283.8461303711,6981.5385742188,2176.2819824219,8122.8203125000,6661.2822265625,7024.7436523438,1582.5640869141,1492.4359130859,2145.2563476563,2246.6667480469,443.8461608887,1903.3333740234,7046.0258789063,4216.2822265625,6660.8974609375,4043.8461914063,,,
3389.8437500000,4,2933.9743652344,2512.3076171875,7971.9228515625,1285.5128173828,148.8461456299,2695.1281738281,1880.1281738281,211.2820434570,611.0256347656,5780.1284179688,4662.4360351563,5714.6152343750,884.4871826172,3003.8461914063,4565.2563476563,1748.3333740234,,,
3389.8515625000,4,6097.4360351563,1159.7435302734,5427.4360351563,1054.8718261719,3614.1025390625,7878.8461914063,189.8717803955,3297.5642089844,6414.6152343750,55.6410179138,1510.3846435547,5298.0771484375,8367.6923828125,6891.2822265625,5704.1025390625,3269.4870605469,,,
3389.8593750000,4,6223.0771484375,2500.7692871094,1294.2307128906,2816.0256347656,5171.2822265625,5059.3588867188,5564.3588867188,2444.7436523438,2604.7436523438,470.3846130371,1054.3590087891,3732.0512695313,5048.3334960938,1781.2821044922,3346.2819824219,2985.5129394531,,,
3389.8671875000,4,8340.5126953125,1926.6666259766,7513.2050781250,311.2820434570,7662.6923828125,3806.9230957031,6332.8203125000,3283.0769042969,7706.1538085938,7650.3847656250,5984.4873046875,4428.0771484375,386.7948608398,1702.1794433594,1452.5640869141,3931.7949218750,,,
3389.8750000000,4,8268.7177734375,3529.1025390625,1471.2821044922,4077.5642089844,4998.9741210938,2632.4357910156,7414.6152343750,7985.2563476563,1113.5897216797,5527.1796875000,959.4871826172,3950.7692871094,3875.0000000000,1016.9230957031,6631.4101562500,7950.0000000000,,,
3389.8828125000,4,3201.0256347656,5870.6411132813,3053.7180175781,6539.7436523438,5290.8974609375,6552.3076171875,4931.7949218750,5370.3847656250,3704.6154785156,7656.7949218750,7172.8203125000,95.3846054077,6519.4873046875,8200.1279296875,5301.4101562500,7746.2822265625,,,
3389.8906250000,4,7882.8203125000,4445.6411132813,6329.1025390625,3328.2050781250,507.6922912598,6151.7949218750,5107.1796875000,1963.2050781250,5237.9487304688,3628.0769042969,4330.8974609375,8219.2304687500,5630.1284179688,4095.1281738281,7320.5126953125,7167.4360351563,,,
3389.8984375000,4,3671.7949218750,2682.0512695313,3255.6411132813,5868.9741210938,1807.3077392578,410.7692260742,2226.2819824219,369.8717956543,3793.0769042969,5468.5898437500,1523.8461914063,263.0769042969,5358.9741210938,7069.6152343750,2944.8718261719,1272.1794433594,,,
3389.9062500000,4,7917.4360351563,23.8461456299,1672.3077392578,478.3333129883,209.6153717041,875.6409912109,510.0000000000,6590.6411132813,7650.6411132813,3944.4870605469,4474.1025390625,5191.1538085938,6197.0512695313,3572.1794433594,5218.4614257813,1526.1538085938,,,
3389.9140625000,4,401.0256347656,5394.6152343750,7108.5898437500,659.8717651367,2049.8718261719,652.9487304688,4792.4360351563,1075.7691650391,7957.9487304688,1605.3846435547,4030.1281738281,6332.0512695313,4722.8203125000,1628.2050781250,4394.3588867188,6239.3588867188,,,
3389.9218750000,4,2697.6923828125,6389.1025390625,1518.2050781250,6303.7177734375,5064.7436523438,4733.2050781250,8148.7177734375,3679.3588867188,3966.0256347656,4531.2822265625,4738.0771484375,342.6922912598,3342.1794433594,4908.9741210938,3810.6411132813,4369.8715820313,,,
3389.9296875000,4,5385.3847656250,1928.2050781250,3649.6154785156,8044.8715820313,6650.5126953125,7719.3588867188,3243.4614257813,484.7435913086,8240.5126953125,3288.3332519531,4103.8461914063,485.7692260742,2721.1538085938,1567.3077392578,1598.8461914063,7408.3334960938,,,
3389.9375000000,4,1372.3077392578,4248.4614257813,6036.2822265625,5361.7949218750,7316.4101562500,380.5128173828,5346.4101562500,4346.7949218750,3001.0256347656,8069.8715820313,4754.3588867188,7540.3847656250,6976.2822265625,7977.4360351563,8079.8715820313,146.1538391113,,,
3389.9453125000,4,4712.3076171875,893.9743652344,502.1794738770,7988.9746093750,5046.4101562500,3838.2050781250,179.3589630127,7012.0512695313,3934.4870605469,5127.9487304688,4095.3845214844,2551.4101562500,6392.3076171875,5949.6152343750,7536.1538085938,149.7435760498,,,
3389.9531250000,4,0.1281961650,3220.1281738281,2665.7692871094,8265.7695312500,7585.7690429688,6750.0000000000,5359.1025390625,7739.8715820313,972.6923217773,5671.1538085938,8064.3588867188,2817.9487304688,6667.0512695313,2539.3588867188,7759.7436523438,718.9743652344,,,
3389.9609375000,4,5096.0258789063,3469.8718261719,7752.6923828125,2385.8974609375,518.5897216797,6923.5898437500,4533.0771484375,7336.4101562500,7169.4873046875,6068.5898437500,1311.5384521484,7244.1025390625,3147.3076171875,8194.7431640625,6384.1025390625,7029.6152343750,,,
3389.9687500000,4,5853.4614257813,147.3076782227,2858.4614257813,722.5640869141,4052.3076171875,391.0256347656,4093.7180175781,3728.7180175781,4816.9228515625,2011.9230957031,3768.5898437500,3378.8461914063,1547.0512695313,6435.0000000000,6542.5639648438,4610.8974609375,,,
3389.9765625000,4,5600.3847656250,1785.7691650391,4490.3847656250,7927.1796875000,5475.2563476563,4862.3076171875,3964.1025390625,2281.2819824219,5039.3588867188,4606.0258789063,5733.5898437500,308.5897216797,1592.6922607422,1016.0256347656,236.2820434570,3497.5642089844,,,
3389.9843750000,4,2379.7436523438,3672.0512695313,2828.3332519531,6514.7436523438,7394.1025390625,3856.2819824219,2876.2819824219,5208.4614257813,3907.1794433594,4683.5898437500,923.7179565430,5769.3588867188,289.6153869629,3493.0769042969,5364.1025390625,3505.8974609375,,,
3389.9921875000,4,1107.6922607422,5561.0258789063,8168.7177734375,8208.0771484375,1983.4615478516,5684.4873046875,23.7179393768,4631.4101562500,859.2307739258,6514.4873046875,4305.5126953125,1152.4359130859,8350.0000000000,518.2051391602,8246.1542968750,8065.6411132813,,,
3390.0000000000,4,8373.8457031250,1182.8205566406,7259.6152343750,6574.2309570313,1440.3846435547,2422.0512695313,1007.4359130859,8124.1025390625,8050.6411132813,4862.6923828125,7554.6152343750,4319.8715820313,8006.4101562500,5479.7436523438,7108.4614257813,1604.2307128906,,,
3390.0078125000,4,532.6923217773,1141.4102783203,4653.7177734375,3258.3332519531,2815.1281738281,1843.7178955078,5787.0512695313,3603.4614257813,5476.9228515625,7378.4614257813,4655.3847656250,4341.1538085938,2648.3332519531,5987.8203125000,4181.6665039063,2199.3588867188,,,
3390.0156250000,4,1101.1538085938,1378.2050781250,4027.3076171875,479.1025695801,6169.6152343750,4550.3847656250,1000.2564086914,3981.5385742188,2288.7180175781,2188.2050781250,8298.2050781250,1817.6922607422,3964.6154785156,6924.7436523438,4838.3334960938,6395.7690429688,,,
3390.0234375000,4,508.0769042969,6696.0258789063,3156.4101562500,2297.3076171875,6557.4360351563,73.9743499756,206.6666564941,4536.4101562500,7091.9228515625,7225.1284179688,6960.2563476563,2287.1794433594,223.3333282471,6066.5385742188,2571.7949218750,3737.4357910156,,,
3390.0312500000,4,5497.1796875000,4021.9230957031,1802.1794433594,2943.9743652344,2803.5898437500,3421.1538085938,6928.7177734375,7225.0000000000,7226.9228515625,6976.9228515625,3368.4614257813,3263.3332519531,4217.8203125000,4380.7690429688,879.3589477539,825.8973999023,,,
3390.0390625000,4,4997.0512695313,571.7948608398,2769.7436523438,44.3589668274,7871.7949218750,2998.5898437500,6483.7177734375,6509.4873046875,5568.2050781250,4791.1538085938,5587.3076171875,4880.8974609375,5612.0512695313,343.5897216797,9.9999914169,5219.2309570313,,,
3390.0468750000,4,6917.9487304688,5476.2822265625,5622.5639648438,4782.8203125000,6699.1025390625,7968.0771484375,6127.6923828125,5699.7436523438,1781.4102783203,1007.4359130859,5206.4101562500,7018.9741210938,1984.1025390625,7802.1796875000,7658.0771484375,4840.8974609375,,,
3390.0546875000,4,3219.1025390625,2960.0000000000,5955.6411132813,8227.4355468750,4318.0771484375,3342.3076171875,1148.0769042969,6030.1284179688,3120.5129394531,1848.2050781250,6402.9487304688,5822.1796875000,1608.0769042969,4825.1284179688,2083.3332519531,439.4871826172,,,
3390.0625000000,4,667.1795043945,8095.1284179688,1351.1538085938,6264.3588867188,5463.9741210938,899.3589477539,233.9743499756,1216.6666259766,491.9230651855,912.0512695313,6230.1284179688,8017.1796875000,3892.5642089844,1760.3846435547,1753.2050781250,676.7948608398,,,
3390.0703125000,4,5235.1284179688,3020.3845214844,2509.3588867188,7081.5385742188,2314.6154785156,8178.9746093750,5288.8461914063,440.1282043457,1729.4871826172,3075.2563476563,2589.6154785156,1408.4615478516,4954.3588867188,4196.6665039063,6658.7177734375,6153.0771484375,,,
3390.0781250000,4,1002.8204956055,3512.8205566406,3308.4614257813,44.3589668274,6994.3588867188,3559.8718261719,1093.7178955078,1184.3590087891,4981.6665039063,3419.2307128906,1467.0512695313,2871.7949218750,5505.2563476563,8252.5644531250,5103.8461914063,183.7179412842,,,
3390.0859375000,4,1943.8461914063,8076.2822265625,6344.8715820313,1218.0769042969,3242.4357910156,1020.7692260742,3658.5898437500,3465.3845214844,6915.7690429688,4590.5126953125,5598.5898437500,4031.0256347656,1783.8461914063,442.9486999512,884.4871826172,6770.5126953125,,,
3390.0937500000,4,7307.8203125000,3416.4101562500,966.5384521484,8210.5126953125,6070.2563476563,4124.4873046875,3865.5129394531,7127.9487304688,14.1025552750,6747.8203125000,6839.1025390625,1453.3333740234,6352.5639648438,2151.2819824219,163.0769195557,3996.4101562500,,,
3390.1015625000,4,6059.1025390625,8313.4619140625,5787.8203125000,5501.9228515625,5047.8203125000,3626.6667480469,7068.5898437500,5001.1538085938,7023.0771484375,8388.2050781250,6825.2563476563,164.4871673584,1493.9743652344,7850.6411132813,4383.9741210938,693.2051391602,,,
3390.1093750000,4,5768.2050781250,5056.0258789063,4239.8715820313,1660.2563476563,5370.7690429688,1184.8718261719,3499.6154785156,2373.3332519531,5970.3847656250,2272.4357910156,3160.8974609375,3357.3076171875,1768.4615478516,3052.3076171875,2612.8205566406,1676.7949218750,,,
3390.1171875000,4,867.9487304688,8290.5126953125,6735.5126953125,3679.4870605469,1166.7949218750,7411.4101562500,1132.1794433594,4167.1796875000,1856.7949218750,5340.5126953125,4040.2563476563,8183.2050781250,1862.3077392578,6456.1538085938,6083.4614257813,3452.9487304688,,,
3390.1250000000,4,7282.6923828125,4362.8203125000,5251.9228515625,4121.4101562500,6293.0771484375,650.8973999023,3376.7949218750,2593.3332519531,6223.2050781250,4513.0771484375,7551.5385742188,3632.8205566406,4912.6923828125,4493.5898437500,2808.7180175781,4720.3847656250,,,
3390.1328125000,4,5791.7949218750,3472.4357910156,4743.7177734375,3522.1794433594,1325.1281738281,756.1538085938,2706.1538085938,7960.0000000000,612.3076782227,5414.8715820313,5344.6152343750,1861.4102783203,6172.3076171875,7986.4101562500,1142.6922607422,4022.4357910156,,,
3390.1406250000,4,3175.6411132813,4262.8203125000,7283.0771484375,5798.2050781250,4974.3588867188,3671.4101562500,3448.2050781250,6182.5639648438,5854.6152343750,993.3333129883,7118.4614257813,4391.4101562500,4468.2050781250,4295.0000000000,4064.8718261719,6542.0512695313,,,
3390.1484375000,4,1817.4359130859,1632.9487304688,3848.2050781250,7094.4873046875,204.8717803955,7501.0258789063,6187.1796875000,7947.3076171875,4176.2822265625,1555.1281738281,1039.8718261719,3102.6923828125,6681.5385742188,3367.3076171875,2613.8461914063,7151.9228515625,,,
3390.1562500000,4,2700.0000000000,5177.1796875000,2232.6923828125,6422.5639648438,3799.7436523438,6565.1284179688,3392.9487304688,4526.0258789063,3199.7436523438,8396.9228515625,4103.3334960938,2801.0256347656,8146.4101562500,204.9999847412,3122.3076171875,1651.5384521484,,,
3390.1640625000,4,3327.9487304688,5703.3334960938,1410.8974609375,7750.7690429688,3834.6154785156,2799.8718261719,18.8461456299,2162.9487304688,1120.0000000000,4880.3847656250,7345.1284179688,3137.1794433594,1223.5897216797,4631.7949218750,3066.2819824219,2454.2307128906,,,
3390.1718750000,4,5047.6923828125,5262.9487304688,4796.7949218750,6439.1025390625,3712.4357910156,3100.0000000000,5343.9741210938,288.4615173340,1448.5897216797,2142.6923828125,2575.1281738281,5264.6152343750,2718.3332519531,5213.5898437500,5438.2050781250,690.2564086914,,,
3390.1796875000,4,3340.5129394531,119.2307586670,7207.8203125000,3731.2819824219,1440.1281738281,706.7948608398,4738.9741210938,7808.9746093750,3003.0769042969,6347.3076171875,5472.8203125000,3195.6411132813,6595.5126953125,2061.7949218750,4249.8715820313,7218.7177734375,,,
3390.1875000000,4,5454.1025390625,4930.2563476563,2509.6154785156,4709.7436523438,4655.6411132813,1362.3077392578,2723.7180175781,1915.7691650391,5598.2050781250,1936.5384521484,26.9230670929,3841.0256347656,3558.8461914063,5039.6152343750,5775.6411132813,3549.6154785156,,,
3390.1953125000,4,6185.3847656250,1049.3590087891,1414.7435302734,2448.2050781250,6818.5898437500,4335.3847656250,5666.1538085938,5751.5385742188,3878.9743652344,6499.2309570313,8316.2822265625,7385.0000000000,4551.9228515625,7810.6411132813,1422.0512695313,7372.1796875000,,,
3390.2031250000,4,4138.8461914063,4772.3076171875,108.3333282471,1000.7692260742,6257.0512695313,8217.9482421875,3862.9487304688,28.4615287781,5585.3847656250,6532.4360351563,7305.8974609375,6138.0771484375,868.3333129883,211.1538391113,8187.1796875000,4047.5642089844,,,
3390.2109375000,4,648.0769042969,6466.2822265625,6651.9228515625,1860.1281738281,7127.5639648438,8018.2050781250,5170.0000000000,2119.6154785156,1364.7435302734,3881.9230957031,272.8204956055,6688.2050781250,4619.3588867188,2134.3588867188,2126.7949218750,7129.2309570313,,,
3390.2187500000,4,2704.4870605469,5672.9487304688,3166.4101562500,3768.7180175781,796.1538085938,4722.4360351563,2340.0000000000,8045.6411132813,1621.5384521484,2344.4870605469,5173.0771484375,2131.6667480469,412.0512695313,8327.3076171875,2039.3590087891,2466.4101562500,,,
3390.2265625000,4,6247.0512695313,6821.5385742188,2513.4614257813,8301.7949218750,5837.9487304688,4761.9228515625,4874.3588867188,7803.8461914063,1642.9487304688,268.5897216797,5690.6411132813,7565.0000000000,7471.9228515625,3734.6154785156,4113.3334960938,2770.1281738281,,,
3390.2343750000,4,2730.6411132813,3523.4614257813,946.4102783203,4519.8715820313,2907.5642089844,1540.5128173828,1587.0512695313,8329.6152343750,1013.9743652344,5646.7949218750,389.6153869629,847.1795043945,5662.8203125000,6238.5898437500,1563.0769042969,432.5640869141,,,
3390.2421875000,4,8280.7695312500,8360.2568359375,6874.2309570313,5413.7177734375,1377.1794433594,7175.8974609375,5810.2563476563,5713.9741210938,2986.7949218750,1646.9230957031,427.1794738770,4386.6665039063,6460.3847656250,2922.5642089844,5510.0000000000,7190.5126953125,,,
3390.2500000000,4,7319.3588867188,5955.3847656250,1816.2821044922,6795.0000000000,5418.3334960938,863.7179565430,3765.8974609375,2978.8461914063,1269.2307128906,8119.3588867188,6027.4360351563,4781.6665039063,137.1794738770,1531.1538085938,1598.5897216797,1501.2821044922,,,
3390.2578125000,4,5740.1284179688,5425.7690429688,1124.3590087891,4531.2822265625,2901.9230957031,6309.7436523438,5109.2309570313,5945.7690429688,4488.0771484375,2445.7692871094,515.0000000000,238.5897369385,4312.6923828125,6520.5126953125,3989.8718261719,7447.3076171875,,,
3390.2656250000,4,2491.9230957031,2556.0256347656,7748.4614257813,363.4615173340,636.4102783203,100.7692184448,4629.2309570313,5005.6411132813,606.4102783203,2779.7436523438,2823.0769042969,2961.2819824219,2833.9743652344,4628.3334960938,5290.0000000000,657.1795043945,,,
3390.2734375000,4,5229.7436523438,4451.5385742188,3453.0769042969,468.0769042969,3270.7692871094,8077.3076171875,4457.6923828125,2575.0000000000,1785.6409912109,416.4102478027,7095.2563476563,3205.1281738281,4208.4614257813,2898.7180175781,2428.4614257813,7020.2563476563,,,
3390.2812500000,4,1080.5128173828,2699.1025390625,6649.4873046875,179.1025543213,7647.1796875000,3338.3332519531,4504.4873046875,3075.7692871094,3847.1794433594,4929.6152343750,5934.3588867188,797.4359130859,598.5897216797,106.7948608398,4129.4873046875,6482.0512695313,,,
3390.2890625000,4,6195.8974609375,5440.3847656250,7852.4360351563,3516.2819824219,2038.5897216797,6025.3847656250,2183.8461914063,5238.7177734375,4181.1538085938,4954.8715820313,5954.3588867188,2792.5642089844,1838.3333740234,5574.2309570313,4301.4101562500,6018.9741210938,,,
3390.2968750000,4,7694.2309570313,510.7692260742,3481.6667480469,5889.1025390625,1221.2821044922,2098.4614257813,4295.8974609375,3291.5385742188,5391.1538085938,6821.6665039063,1377.6922607422,7089.2309570313,5022.9487304688,7853.8461914063,2353.8461914063,8208.5898437500,,,
3390.3046875000,4,3777.8205566406,8346.4101562500,2204.8718261719,1465.6409912109,8357.4355468750,2161.7949218750,5134.1025390625,7651.5385742188,484.1025695801,7418.8461914063,282.1794738770,8016.2822265625,5021.0258789063,5593.5898437500,6187.6923828125,6897.8203125000,,,
3390.3125000000,4,255.2564086914,1436.2821044922,567.1795043945,6929.4873046875,3075.7692871094,3222.8205566406,2044.7435302734,6794.8715820313,6180.6411132813,5216.5385742188,1866.1538085938,6868.2050781250,4293.3334960938,2967.3076171875,1638.3333740234,542.1795043945,,,
3390.3203125000,4,7004.2309570313,7816.4101562500,4893.9741210938,4663.3334960938,6549.2309570313,6650.5126953125,5424.2309570313,6060.3847656250,7069.3588867188,3.5897345543,1845.0000000000,695.0000000000,2974.1025390625,1793.7178955078,1455.3846435547,5551.7949218750,,,
3390.3281250000,4,2432.4357910156,310.8974304199,2831.7949218750,7634.8715820313,6772.9487304688,4836.9228515625,4248.7177734375,5614.1025390625,719.7435913086,3358.7180175781,4513.8461914063,5292.5639648438,7393.0771484375,6264.4873046875,797.3076782227,1991.2821044922,,,
3390.3359375000,4,2188.8461914063,68.9743499756,2513.3332519531,7726.1538085938,2274.2307128906,3001.5385742188,2678.8461914063,7430.3847656250,124.7435836792,1855.1281738281,2113.8461914063,4112.9487304688,2590.6411132813,2078.2050781250,837.4359130859,3349.6154785156,,,
3390.3437500000,4,4615.6411132813,1554.6153564453,1912.3077392578,6762.3076171875,511.6666564941,1515.0000000000,2722.8205566406,1910.5128173828,3171.6667480469,5680.8974609375,5886.5385742188,2488.2050781250,4466.1538085938,2438.4614257813,7166.7949218750,1009.2307739258,,,
3390.3515625000,4,5392.4360351563,5049.3588867188,1226.2821044922,789.1025390625,4549.1025390625,943.9743652344,1172.4359130859,1697.1794433594,5883.9741210938,7812.4360351563,7543.7177734375,7252.6923828125,2039.3590087891,15.3846063614,5291.7949218750,7372.4360351563,,,
3390.3593750000,4,5403.2050781250,1334.1025390625,4580.3847656250,5377.6923828125,4889.3588867188,4695.1284179688,1696.1538085938,6257.6923828125,1402.8205566406,2183.2050781250,3878.7180175781,6773.8461914063,6910.6411132813,7015.5126953125,8076.6665039063,2081.2819824219,,,
3390.3671875000,4,5022.9487304688,1756.6666259766,2047.9487304688,8309.1025390625,5168.4614257813,266.9230651855,4158.9741210938,8334.7431640625,2390.0000000000,4377.0512695313,122.1794815063,7937.6923828125,4125.1284179688,8116.1538085938,6318.3334960938,2369.2307128906,,,
3390.3750000000,4,2948.8461914063,2668.8461914063,3837.8205566406,5679.7436523438,4318.3334960938,7652.1796875000,1249.6153564453,6181.9228515625,455.1282043457,7484.7436523438,7721.1538085938,1875.7691650391,482.6922912598,5373.8461914063,7019.2309570313,5310.2563476563,,,
3390.3828125000,4,1311.4102783203,8212.4355468750,1173.8461914063,7283.2050781250,3735.7692871094,1772.0512695313,3176.9230957031,4479.6152343750,7150.6411132813,1800.5128173828,5089.8715820313,7347.8203125000,7021.5385742188,2234.4870605469,1060.0000000000,4436.1538085938,,,
3390.3906250000,4,2490.7692871094,603.5897216797,3393.0769042969,2489.3588867188,1664.1025390625,2986.7949218750,823.7179565430,7768.2050781250,1940.1281738281,1258.9743652344,5040.6411132813,6594.2309570313,8251.4101562500,5049.2309570313,6944.7436523438,4821.0258789063,,,
3390.3984375000,4,5589.8715820313,5303.8461914063,1424.6153564453,5506.6665039063,7321.1538085938,2609.2307128906,4758.4614257813,4667.4360351563,3425.3845214844,447.0512695313,3806.0256347656,7861.6665039063,7764.3588867188,8227.3076171875,1824.3590087891,7243.3334960938,,,
3390.4062500000,4,4442.0512695313,4495.3847656250,7520.3847656250,1866.1538085938,3494.1025390625,3411.0256347656,1745.1281738281,4812.8203125000,2265.7692871094,5401.6665039063,5355.6411132813,451.4102478027,8113.7177734375,3454.4870605469,1250.3846435547,2860.8974609375,,,
3390.4140625000,4,3079.7436523438,5590.0000000000,7425.3847656250,4634.1025390625,5613.0771484375,17.9487094879,2065.7692871094,776.5384521484,3089.7436523438,1853.3333740234,613.9743652344,7158.0771484375,4373.8461914063,8014.8715820313,7773.2050781250,6406.6665039063,,,
3390.4218750000,4,6059.8715820313,6037.3076171875,615.5128173828,3471.2819824219,516.7948608398,4487.9487304688,6653.9741210938,5945.8974609375,4598.8461914063,944.1025390625,6934.4873046875,7084.4873046875,4226.0258789063,5175.2563476563,97.0512695313,7701.1538085938,,,
3390.4296875000,4,5572.0512695313,7241.7949218750,2996.5385742188,6422.5639648438,641.0256347656,6222.4360351563,2528.7180175781,3873.0769042969,2333.4614257813,6730.8974609375,5166.2822265625,408.3333129883,4793.7177734375,3380.8974609375,6215.6411132813,5599.1025390625,,,
3390.4375000000,4,6436.9228515625,2748.7180175781,4540.6411132813,4073.7180175781,3296.7949218750,1460.2563476563,2771.0256347656,295.3846130371,6187.4360351563,4324.4873046875,6574.7436523438,5314.1025390625,264.6153869629,5903.7177734375,2983.3332519531,1355.5128173828,,,
3390.4453125000,4,2439.3588867188,3945.5129394531,8.2051191330,5875.1284179688,6536.1538085938,6362.6923828125,3325.8974609375,1270.5128173828,2249.6154785156,5755.1284179688,2169.3588867188,6933.2050781250,7893.3334960938,1085.0000000000,6823.0771484375,6520.1284179688,,,
3390.4531250000,4,3429.4870605469,5234.8715820313,3170.3845214844,574.6153564453,4933.0771484375,996.4102783203,6455.8974609375,1873.5897216797,4656.7949218750,4542.5639648438,7029.6152343750,4933.8461914063,4499.8715820313,119.6153793335,4212.1796875000,4861.6665039063,,,
3390.4609375000,4,5638.4614257813,8218.4619140625,6142.1796875000,3359.4870605469,2417.3076171875,2472.9487304688,7604.2309570313,6036.5385742188,2894.1025390625,7891.4101562500,7927.3076171875,6157.5639648438,2584.8718261719,1629.8718261719,4969.7436523438,3266.1538085938,,,
3390.4687500000,4,5602.5639648438,8285.6406250000,4028.7180175781,2085.6411132813,7075.1284179688,2775.7692871094,6147.4360351563,5968.8461914063,2095.6411132813,5210.2563476563,7887.5639648438,4544.4873046875,7148.5898437500,3373.3332519531,5156.2822265625,8030.0000000000,,,
3390.4765625000,4,1274.4871826172,1786.2821044922,4503.4614257813,4385.3847656250,3611.5385742188,1278.4615478516,7102.8203125000,4928.7177734375,1559.6153564453,254.8717803955,3548.8461914063,5818.9741210938,39.7435798645,2244.3588867188,2984.6154785156,6537.6923828125,,,
3390.4843750000,4,3656.5385742188,1255.7691650391,685.7692260742,1114.6153564453,641.0256347656,6841.1538085938,3034.7436523438,5795.5126953125,76.6666564941,6723.9741210938,6571.5385742188,2049.4870605469,7218.7177734375,2683.3332519531,7135.7690429688,6973.4614257813,,,
3390.4921875000,4,5351.7949218750,4561.5385742188,1632.6922607422,4515.7690429688,5037.5639648438,6802.0512695313,3491.6667480469,2261.5385742188,3300.3845214844,5470.5126953125,1369.3590087891,5902.6923828125,953.4615478516,3181.1538085938,5986.2822265625,2399.8718261719,,,
