Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference.1,Label,Mode of Stimulus,Stage
2724.6796875,3,4057.3076171875,7318.3334960938,5581.9228515625,3593.205078125,5780.5126953125,8009.8715820313,298.8461303711,3212.5642089844,3147.0512695313,1930.7691650391,1388.5897216797,1244.6153564453,4710.7690429688,7351.1538085938,6038.205078125,8056.1538085938,Clock,audio,get_ready
2724.6875,3,3789.2307128906,6426.6665039063,3039.3588867188,7581.794921875,6612.8203125,832.5640869141,953.2051391602,3747.6923828125,564.6153564453,2859.2307128906,1376.6666259766,3010.3845214844,1956.9230957031,2717.9487304688,8079.615234375,541.5384521484,Clock,audio,get_ready
2724.6953125,3,2105.2563476563,2736.41015625,1395.3846435547,3247.8205566406,7554.2309570313,1091.4102783203,1707.0512695313,3461.1538085938,7833.0771484375,2536.1538085938,4800.6411132813,3381.9230957031,1190.0,929.4871826172,5378.0771484375,7827.3076171875,Clock,audio,get_ready
2724.703125,3,2005.0,1364.1025390625,6442.1796875,7478.8461914063,3548.7180175781,1068.9743652344,1389.7435302734,6615.8974609375,1449.2307128906,7532.5639648438,1303.0769042969,5597.1796875,4262.3076171875,5539.1025390625,3091.41015625,3704.2307128906,Clock,audio,get_ready
2724.7109375,3,7929.1025390625,1957.6922607422,5270.8974609375,784.3589477539,5488.9741210938,3110.7692871094,5496.1538085938,1546.794921875,509.4871826172,3298.0769042969,2734.8718261719,7155.1284179688,3823.7180175781,284.6153869629,5219.4873046875,1628.3333740234,Clock,audio,get_ready
2724.71875,3,5530.384765625,1622.9487304688,6855.6411132813,4738.0771484375,4915.7690429688,2258.8461914063,4068.58984375,2641.6667480469,1276.0256347656,276.1538391113,3806.1538085938,775.3845825195,7957.9487304688,3065.5129394531,3575.0,2784.7436523438,Clock,audio,get_ready
2724.7265625,3,2618.8461914063,4752.9487304688,923.8461303711,980.1281738281,5377.9487304688,8243.205078125,2781.2819824219,4657.8203125,744.3589477539,7920.8974609375,6176.2822265625,5702.9487304688,7279.4873046875,2996.5385742188,8124.615234375,7313.3334960938,Clock,audio,get_ready
2724.734375,3,6413.3334960938,4935.384765625,7179.1025390625,6987.1796875,5246.5385742188,5671.2822265625,7362.8203125,2931.794921875,8312.1796875,8342.6923828125,7368.3334960938,540.2564086914,7187.4360351563,4524.4873046875,3189.1025390625,6608.7177734375,Clock,audio,get_ready
2724.7421875,3,5771.41015625,6855.8974609375,4877.5639648438,1377.3077392578,3877.8205566406,509.2307739258,6377.4360351563,5420.0,4857.5639648438,7637.1796875,4930.6411132813,5543.58984375,7102.1796875,8031.5385742188,4333.7177734375,5346.1538085938,Clock,audio,get_ready
2724.75,3,7655.5126953125,7141.5385742188,1445.7691650391,7421.1538085938,1498.7178955078,1917.9487304688,1054.2307128906,1148.9743652344,1422.6922607422,7877.6923828125,3012.3076171875,2395.5126953125,678.8461303711,840.1281738281,1750.1281738281,1979.8718261719,Clock,audio,get_ready
2724.7578125,3,8076.41015625,5529.2309570313,525.3845825195,4117.5639648438,1177.9487304688,1314.4871826172,5540.0,3157.8205566406,5287.8203125,6268.0771484375,7776.2822265625,167.4358825684,8383.845703125,2710.5126953125,2991.6667480469,4472.1796875,Clock,audio,get_ready
2724.765625,3,1066.1538085938,7420.5126953125,8277.9482421875,535.0,7546.0258789063,3269.8718261719,1316.794921875,5830.0,7942.9487304688,6028.3334960938,6052.8203125,2292.8205566406,2976.0256347656,3196.0256347656,2226.6667480469,2941.2819824219,Clock,audio,get_ready
2724.7734375,3,101.6666564941,4046.41015625,8028.4614257813,4108.9741210938,527.8204956055,6017.6923828125,4885.384765625,1032.5640869141,1650.8974609375,4160.1284179688,5072.0512695313,2641.6667480469,3213.58984375,1495.1281738281,2417.9487304688,3300.2563476563,Clock,audio,get_ready
2724.78125,3,8069.1025390625,6004.1025390625,1122.3077392578,5987.8203125,1106.0256347656,6171.6665039063,3060.2563476563,99.7435836792,5676.9228515625,2909.2307128906,5252.1796875,44.3589668274,5698.9741210938,6932.0512695313,3378.58984375,7961.1538085938,Clock,audio,get_ready
2724.7890625,3,6650.6411132813,5878.3334960938,4555.5126953125,8220.76953125,7817.8203125,4618.4614257813,1910.0,2547.1794433594,1400.5128173828,7123.0771484375,1932.1794433594,69.3589630127,4139.1025390625,4377.3076171875,6913.0771484375,6083.8461914063,Clock,audio,get_ready
2724.796875,3,6489.3588867188,6426.5385742188,5614.615234375,7932.9487304688,6285.0,4962.0512695313,6147.0512695313,4042.9487304688,7380.384765625,990.1281738281,4875.0,6532.8203125,5347.5639648438,7851.2822265625,6504.1025390625,5110.0,Clock,audio,get_ready
2724.8046875,3,348.5897216797,2546.41015625,5100.2563476563,7961.9228515625,1919.6153564453,513.4615478516,1656.4102783203,2607.8205566406,6389.3588867188,4893.7177734375,6991.1538085938,5363.58984375,340.2564086914,7369.2309570313,3254.8718261719,1334.1025390625,Clock,audio,get_ready
2724.8125,3,450.2564086914,3283.3332519531,6135.8974609375,1556.4102783203,6964.1025390625,1005.8973999023,6550.2563476563,85.8974304199,854.1025390625,4550.5126953125,8175.0,5941.794921875,6338.7177734375,2323.4614257813,6485.5126953125,7051.1538085938,Clock,audio,get_ready
2724.8203125,3,4278.4614257813,7385.2563476563,6641.2822265625,1203.4615478516,71.9230651855,1465.2563476563,5567.0512695313,1442.0512695313,2683.58984375,4753.205078125,5179.2309570313,5769.3588867188,6597.5639648438,6943.58984375,5164.3588867188,232.6923065186,Clock,audio,get_ready
2724.828125,3,2156.9230957031,6905.384765625,5808.3334960938,6979.3588867188,3425.6411132813,3762.4357910156,5236.2822265625,791.4102783203,2705.8974609375,4322.5639648438,8394.1025390625,3683.7180175781,2160.8974609375,157.3076782227,6494.4873046875,6177.9487304688,Clock,audio,get_ready
2724.8359375,3,2131.5385742188,1268.0769042969,826.7948608398,773.2051391602,2402.8205566406,608.3333129883,8049.3588867188,7629.8715820313,4188.4614257813,7901.2822265625,6362.5639648438,5651.41015625,4598.205078125,6603.58984375,776.9230957031,7607.1796875,Clock,audio,get_ready
2724.84375,3,7764.4873046875,2275.0,2717.8205566406,6101.5385742188,6387.6923828125,7873.8461914063,6442.8203125,914.8717651367,5659.4873046875,816.5384521484,6026.9228515625,5286.1538085938,1638.205078125,4046.794921875,531.9230957031,6361.0258789063,Clock,audio,get_ready
2724.8515625,3,1097.8205566406,7460.0,4753.4614257813,3305.8974609375,4802.1796875,3490.0,7612.1796875,225.3846130371,2948.4614257813,4634.2309570313,611.6666870117,993.2051391602,4241.9228515625,1369.3590087891,5059.4873046875,6332.5639648438,Clock,audio,get_ready
2724.859375,3,718.2051391602,3244.4870605469,3014.8718261719,975.1281738281,1085.8974609375,1934.7435302734,5972.8203125,8317.564453125,5969.4873046875,2173.58984375,2865.6411132813,5900.8974609375,4037.1794433594,345.1282043457,2716.2819824219,1733.9743652344,Clock,audio,get_ready
2724.8671875,3,7118.8461914063,6715.2563476563,2341.5385742188,3933.8461914063,488.5897216797,6966.41015625,3093.9743652344,8068.974609375,3355.8974609375,7905.384765625,5434.4873046875,2445.6411132813,4667.6923828125,817.0512695313,6431.5385742188,4659.1025390625,Clock,audio,get_ready
2724.875,3,6699.3588867188,7613.205078125,7824.4873046875,714.1025390625,5574.8715820313,6049.4873046875,8317.1796875,5638.3334960938,2139.3588867188,6245.0,818.2051391602,700.3845825195,6613.8461914063,3011.5385742188,1062.0512695313,3640.7692871094,Clock,audio,get_ready
2724.8828125,3,7166.6665039063,8392.435546875,2631.2819824219,399.7435913086,6932.9487304688,6182.9487304688,2950.0,4006.5385742188,7338.7177734375,2448.3332519531,4351.2822265625,3953.0769042969,7654.2309570313,8397.3076171875,6636.9228515625,7878.205078125,Clock,audio,get_ready
2724.890625,3,954.4871826172,4468.3334960938,8029.1025390625,6243.8461914063,3926.41015625,6983.9741210938,5240.384765625,3016.2819824219,1482.1794433594,7284.3588867188,2.4358885288,3908.8461914063,7992.5639648438,1253.5897216797,4377.3076171875,5421.6665039063,Clock,audio,get_ready
2724.8984375,3,3400.1281738281,665.7692260742,7662.6923828125,4560.2563476563,6531.1538085938,1208.205078125,1540.7691650391,345.2564086914,4060.8974609375,4296.9228515625,1975.5128173828,6818.9741210938,759.6153564453,453.5897216797,6217.1796875,3187.5642089844,Clock,audio,get_ready
2724.90625,3,4159.7436523438,811.4102783203,7889.615234375,5751.9228515625,4827.5639648438,3163.8461914063,1504.4871826172,3914.7436523438,6673.58984375,3608.8461914063,6614.3588867188,2326.0256347656,6290.384765625,1295.8974609375,5644.615234375,1313.4615478516,Clock,audio,get_ready
2724.9140625,3,5887.0512695313,6652.4360351563,849.1025390625,4353.4614257813,4351.0258789063,7851.9228515625,1941.6666259766,5247.0512695313,558.4615478516,1208.7178955078,4797.6923828125,6577.8203125,6681.41015625,4253.4614257813,6679.3588867188,2788.9743652344,Clock,audio,get_ready
2724.921875,3,4940.1284179688,8146.9228515625,2948.4614257813,6727.5639648438,2303.3332519531,902.8204956055,8048.205078125,589.3589477539,8379.359375,3409.6154785156,5002.5639648438,1537.4359130859,5077.0512695313,7570.384765625,6691.41015625,929.3589477539,Clock,audio,get_ready
2724.9296875,3,5700.0,2300.6411132813,3758.7180175781,5376.5385742188,4986.5385742188,6647.3076171875,6923.0771484375,1967.1794433594,4774.1025390625,551.0256347656,2862.8205566406,5935.384765625,4391.0258789063,1489.8718261719,141.6666564941,1826.4102783203,Clock,audio,get_ready
2724.9375,3,6123.7177734375,3098.9743652344,4923.205078125,7945.2563476563,5215.1284179688,3838.0769042969,6213.3334960938,5159.7436523438,1239.8718261719,2153.7180175781,4718.4614257813,5365.6411132813,8275.5126953125,8322.9482421875,7891.9228515625,2365.3845214844,Clock,audio,get_ready
2724.9453125,3,1014.6153564453,662.8204956055,4835.1284179688,3846.41015625,5380.0,3706.0256347656,7964.4873046875,4674.3588867188,5885.384765625,7574.2309570313,878.8461303711,5733.4614257813,8393.7177734375,2061.794921875,4142.8203125,5376.9228515625,Clock,audio,get_ready
2724.953125,3,1186.6666259766,6733.3334960938,6340.5126953125,762.3076782227,7452.4360351563,6052.5639648438,535.7692260742,5945.2563476563,4410.6411132813,6036.1538085938,4667.9487304688,927.8204956055,4869.2309570313,5590.6411132813,690.2564086914,4914.4873046875,Clock,audio,get_ready
2724.9609375,3,5943.0771484375,5299.4873046875,5106.5385742188,706.6666870117,4090.0,6450.8974609375,1346.4102783203,7170.2563476563,8324.1025390625,5744.4873046875,7248.3334960938,7672.1796875,4249.615234375,7894.8715820313,3762.3076171875,2708.0769042969,Clock,audio,get_ready
2724.96875,3,1652.4359130859,6309.7436523438,1399.7435302734,5665.5126953125,3861.41015625,6038.3334960938,4527.5639648438,6577.4360351563,4349.8715820313,7532.5639648438,1245.7691650391,5853.9741210938,406.0256347656,360.1282043457,8238.845703125,5508.4614257813,Clock,audio,get_ready
2724.9765625,3,1869.3590087891,2395.1281738281,2733.3332519531,5940.8974609375,7553.3334960938,1946.6666259766,5712.6923828125,1440.0,446.6666564941,3301.794921875,7517.8203125,367.9486999512,2724.4870605469,2920.0,7364.615234375,7964.615234375,Clock,audio,get_ready
2724.984375,3,4534.1025390625,5907.6923828125,6619.8715820313,7603.4614257813,628.2051391602,5318.4614257813,8392.1796875,177.94871521,3626.9230957031,2026.6666259766,799.4871826172,6650.384765625,2065.1281738281,3064.2307128906,442.3076782227,344.4871826172,Clock,audio,get_ready
2724.9921875,3,2877.5642089844,8100.0,7111.5385742188,7958.8461914063,6372.4360351563,4870.2563476563,4432.5639648438,2185.5126953125,6593.205078125,2797.9487304688,3642.5642089844,6949.3588867188,2565.6411132813,5590.384765625,51.9230690002,2869.3588867188,Clock,audio,get_ready
2725.0,3,354.4871826172,4616.0258789063,5150.1284179688,8393.7177734375,4777.5639648438,5703.205078125,5642.3076171875,3857.4357910156,5837.3076171875,798.8461303711,1017.1795043945,2321.2819824219,2390.2563476563,711.282043457,5459.1025390625,1874.8718261719,Clock,audio,get_ready
2725.0078125,3,1279.4871826172,3491.2819824219,4843.9741210938,6881.2822265625,818.9743652344,1073.205078125,4400.8974609375,2286.41015625,4055.2563476563,419.4871826172,7934.615234375,3732.6923828125,5915.6411132813,1080.2563476563,1652.8205566406,3213.8461914063,Clock,audio,get_ready
2725.015625,3,8030.6411132813,4360.0,3655.6411132813,5701.1538085938,2379.7436523438,8260.5126953125,2966.2819824219,5426.6665039063,1921.4102783203,2964.7436523438,2037.3077392578,3218.3332519531,5898.58984375,7145.384765625,4175.6411132813,1668.5897216797,Clock,audio,get_ready
2725.0234375,3,890.2564086914,7317.8203125,892.3076782227,6014.8715820313,8046.5385742188,4406.0258789063,8073.7177734375,72.0512695313,6440.1284179688,3247.1794433594,6635.5126953125,2268.3332519531,5212.5639648438,6274.8715820313,1344.4871826172,4196.5385742188,Clock,audio,get_ready
2725.03125,3,4243.4614257813,2898.58984375,907.0512695313,1868.4615478516,5138.8461914063,662.4359130859,1115.8974609375,6348.4614257813,3229.7436523438,6204.615234375,940.3845825195,7293.58984375,7596.6665039063,3778.58984375,5819.2309570313,1433.0769042969,Clock,audio,get_ready
2725.0390625,3,7198.9741210938,7174.2309570313,523.4615478516,4919.8715820313,5148.8461914063,2842.3076171875,4645.2563476563,6450.6411132813,5647.0512695313,6505.2563476563,702.5640869141,4063.7180175781,8238.4619140625,439.7435913086,4664.1025390625,2715.7692871094,Clock,audio,get_ready
2725.046875,3,1125.3846435547,6893.58984375,3931.794921875,2893.205078125,308.5897216797,7535.8974609375,1693.205078125,7134.1025390625,1270.6409912109,4398.58984375,7161.6665039063,2894.7436523438,5767.8203125,836.9230957031,5312.3076171875,914.8717651367,Clock,audio,get_ready
2725.0546875,3,4962.9487304688,7307.9487304688,4292.5639648438,3241.2819824219,1977.5640869141,6586.0258789063,7875.384765625,7649.7436523438,284.8717956543,8224.359375,5867.5639648438,787.1795043945,457.8204956055,497.9486999512,3698.3332519531,3580.5129394531,Clock,audio,get_ready
2725.0625,3,5982.0512695313,3177.4357910156,5408.58984375,2625.5126953125,3859.6154785156,7324.1025390625,1919.7435302734,7438.8461914063,2675.1281738281,7937.6923828125,4959.8715820313,7084.4873046875,2886.0256347656,4618.205078125,2386.41015625,5699.8715820313,Clock,audio,get_ready
2725.0703125,3,7913.7177734375,5839.615234375,8280.76953125,1962.6922607422,7194.8715820313,2378.7180175781,981.4102783203,6982.9487304688,6431.9228515625,6192.4360351563,3566.794921875,133.7179412842,8180.7690429688,1522.4359130859,3684.1025390625,4824.7436523438,Clock,audio,get_ready
2725.078125,3,5679.615234375,7528.0771484375,5658.0771484375,5308.7177734375,7952.9487304688,2178.8461914063,6480.7690429688,207.5640869141,2242.6923828125,1239.2307128906,21.153837204,5402.4360351563,3097.5642089844,670.6409912109,5686.41015625,2956.794921875,Clock,audio,get_ready
2725.0859375,3,1943.7178955078,7348.4614257813,1510.5128173828,3941.9230957031,8024.8715820313,5394.615234375,3508.58984375,8359.23046875,4922.1796875,7091.9228515625,8087.3076171875,1271.0256347656,4953.4614257813,5534.2309570313,3691.1538085938,3477.1794433594,Clock,audio,get_ready
2725.09375,3,3086.794921875,5403.205078125,5265.5126953125,1127.4359130859,4252.9487304688,2378.8461914063,948.717956543,857.3076782227,1366.9230957031,7238.974609375,5577.0512695313,647.6923217773,4572.3076171875,5054.7436523438,1958.5897216797,4154.615234375,Clock,audio,get_ready
2725.1015625,3,4852.8203125,7391.2822265625,7314.4873046875,1549.4871826172,3283.205078125,4747.8203125,3628.0769042969,500.0,2570.6411132813,6076.0258789063,4279.3588867188,2631.2819824219,5030.6411132813,6394.2309570313,7658.3334960938,7592.1796875,Clock,audio,get_ready
2725.109375,3,1444.3590087891,6189.4873046875,7695.1284179688,4180.6411132813,2172.6923828125,3286.794921875,6117.3076171875,8342.564453125,7419.1025390625,4835.2563476563,230.1281890869,3965.8974609375,4958.0771484375,736.7948608398,7527.1796875,7055.5126953125,Clock,audio,get_ready
2725.1171875,3,178.2051239014,1457.6922607422,8273.58984375,7493.7177734375,7736.9228515625,3930.6411132813,7532.0512695313,6567.8203125,4045.1281738281,594.3589477539,6914.4873046875,2662.5642089844,7817.8203125,3815.8974609375,2373.9743652344,5897.1796875,Clock,audio,get_ready
2725.125,3,2997.4357910156,8072.6923828125,4516.2822265625,4781.2822265625,203.4615325928,743.5897216797,3904.8718261719,67.9487075806,8361.9228515625,5825.2563476563,7118.58984375,845.0,3460.3845214844,1464.8718261719,6251.1538085938,3775.7692871094,Clock,audio,get_ready
2725.1328125,3,6160.5126953125,683.9743652344,4525.2563476563,1492.5640869141,3092.8205566406,6931.41015625,8021.9228515625,5134.2309570313,3368.8461914063,33.076915741,1744.8718261719,2700.1281738281,6113.3334960938,675.3845825195,4756.9228515625,6392.8203125,Clock,audio,get_ready
2725.140625,3,36.4102478027,8273.3330078125,1417.9487304688,2647.9487304688,8260.5126953125,7944.2309570313,6495.384765625,364.6153869629,332.4358825684,1557.5640869141,7825.5126953125,6249.8715820313,3531.41015625,4478.9741210938,2930.2563476563,2735.6411132813,Clock,audio,get_ready
2725.1484375,3,6898.4614257813,5465.6411132813,5435.1284179688,5619.4873046875,4842.5639648438,2872.6923828125,3157.0512695313,4891.9228515625,6841.41015625,15.6410169601,502.0512695313,8184.3588867188,5275.6411132813,3833.3332519531,7711.41015625,7618.0771484375,Clock,audio,get_ready
2725.15625,3,1963.0769042969,8.8461446762,2154.1025390625,1002.0512695313,8162.3076171875,4323.8461914063,8152.5639648438,3819.4870605469,5464.3588867188,647.4359130859,4949.8715820313,1837.6922607422,198.5897369385,3575.7692871094,1589.4871826172,3113.9743652344,Clock,audio,get_ready
2725.1640625,3,3758.7180175781,8399.359375,2467.0512695313,6163.8461914063,6585.8974609375,2565.2563476563,7979.615234375,5195.5126953125,3989.3588867188,6947.0512695313,4228.0771484375,4983.3334960938,5222.4360351563,2178.7180175781,8219.23046875,5611.41015625,Clock,audio,get_ready
2725.171875,3,5125.0,5261.1538085938,1453.9743652344,2082.0512695313,6935.7690429688,2572.0512695313,1245.5128173828,1987.6922607422,7515.2563476563,6416.9228515625,7157.0512695313,3207.4357910156,1955.3846435547,965.8973999023,220.3846130371,6841.794921875,Clock,audio,get_ready
2725.1796875,3,3187.3076171875,7549.7436523438,4640.5126953125,3026.41015625,2505.6411132813,3138.7180175781,3420.1281738281,3541.9230957031,4771.794921875,4635.6411132813,7795.5126953125,3860.0,5605.6411132813,1432.4359130859,5156.5385742188,5770.1284179688,Clock,audio,get_ready
2725.1875,3,4103.205078125,6749.1025390625,2015.1281738281,6879.3588867188,910.2564086914,3398.3332519531,3103.4614257813,3069.3588867188,2306.0256347656,7474.2309570313,3462.8205566406,3957.4357910156,1153.0769042969,714.1025390625,2376.5385742188,6532.1796875,Clock,audio,get_ready
2725.1953125,3,3760.0,4679.2309570313,3678.7180175781,7495.7690429688,4302.3076171875,5615.0,6299.4873046875,6632.0512695313,7721.0258789063,1831.6666259766,1886.2821044922,164.7435760498,4009.8718261719,6328.7177734375,7432.5639648438,3997.0512695313,Clock,audio,get_ready
2725.203125,3,2389.6154785156,5879.4873046875,6345.0,5227.3076171875,8212.3076171875,3759.3588867188,4279.2309570313,5044.7436523438,690.0,1608.9743652344,7053.7177734375,7935.384765625,4287.9487304688,5326.6665039063,3464.8718261719,3026.6667480469,Clock,audio,get_ready
2725.2109375,3,2052.4357910156,4089.3588867188,4435.2563476563,3045.5129394531,5535.0,2206.5385742188,721.282043457,1811.0256347656,4154.1025390625,4458.9741210938,7864.1025390625,4598.8461914063,5883.205078125,6261.794921875,1140.2563476563,7301.2822265625,Clock,audio,get_ready
2725.21875,3,7101.2822265625,192.179473877,1302.0512695313,4795.1284179688,88.8461456299,5187.5639648438,7539.7436523438,7942.0512695313,922.6923217773,7527.8203125,1757.4359130859,6371.6665039063,4395.6411132813,5900.1284179688,2172.9487304688,5718.3334960938,Clock,audio,get_ready
2725.2265625,3,3521.794921875,3098.4614257813,6648.3334960938,2925.3845214844,3865.2563476563,267.3076782227,3168.205078125,3721.6667480469,6799.1025390625,6754.4873046875,5076.9228515625,1424.6153564453,5329.615234375,3926.6667480469,753.0769042969,4100.2563476563,Clock,audio,get_ready
2725.234375,3,6739.615234375,1845.5128173828,3516.6667480469,4889.4873046875,5704.615234375,8038.4614257813,2166.2819824219,1271.2821044922,2149.2307128906,3605.6411132813,2257.4357910156,7987.8203125,3032.3076171875,7962.8203125,1692.8205566406,5633.8461914063,Clock,audio,get_ready
2725.2421875,3,3536.5385742188,3921.41015625,3296.0256347656,4535.0,6790.7690429688,2330.1281738281,7751.794921875,7775.6411132813,4586.794921875,8062.9487304688,6350.8974609375,7735.7690429688,801.9230957031,3335.7692871094,4275.1284179688,4311.6665039063,Clock,audio,get_ready
2725.25,3,3679.8718261719,8238.4619140625,1473.8461914063,3156.794921875,7199.4873046875,7398.974609375,929.6153564453,6616.794921875,567.6923217773,7655.384765625,5720.2563476563,6282.9487304688,2195.6411132813,247.8205108643,5425.384765625,6617.4360351563,Clock,audio,get_ready
2725.2578125,3,6474.615234375,6021.1538085938,2225.5126953125,2452.0512695313,1101.794921875,8197.3076171875,6002.3076171875,5059.615234375,5425.1284179688,6823.7177734375,6873.8461914063,1267.1794433594,7081.0258789063,7757.6923828125,2451.0256347656,2626.6667480469,Clock,audio,get_ready
2725.265625,3,5318.9741210938,631.7948608398,986.4102783203,5793.4614257813,1406.2821044922,4960.384765625,4913.205078125,936.1538696289,6812.0512695313,6683.205078125,4753.8461914063,3294.4870605469,159.7435760498,2869.6154785156,7032.3076171875,5025.384765625,Clock,audio,get_ready
2725.2734375,3,2032.8205566406,4216.1538085938,4806.5385742188,306.0256347656,7948.205078125,5194.2309570313,1896.9230957031,8227.435546875,5662.0512695313,7147.3076171875,2288.4614257813,7893.3334960938,2283.7180175781,7784.7436523438,8286.41015625,4078.8461914063,Clock,audio,get_ready
2725.28125,3,7268.8461914063,4710.2563476563,1846.4102783203,459.2307739258,1987.0512695313,7242.5639648438,4580.2563476563,2776.5385742188,7664.2309570313,6089.615234375,4394.615234375,1301.794921875,2634.3588867188,4183.3334960938,6722.3076171875,3888.4614257813,Clock,audio,get_ready
2725.2890625,3,2707.6923828125,397.179473877,5176.0258789063,3499.6154785156,5470.384765625,4009.7436523438,2827.9487304688,7764.8715820313,741.282043457,7063.9741210938,742.8204956055,2924.6154785156,1897.5640869141,721.282043457,4381.9228515625,8180.6411132813,Clock,audio,get_ready
2725.296875,3,8302.564453125,6174.2309570313,1660.5128173828,3900.1281738281,5181.6665039063,4168.7177734375,8156.5385742188,3739.8718261719,293.5897216797,4060.5129394531,3531.9230957031,6554.2309570313,960.6409912109,5394.8715820313,898.9743652344,7315.6411132813,Clock,audio,get_ready
2725.3046875,3,5443.4614257813,7113.3334960938,5392.5639648438,4850.6411132813,1013.0769042969,1517.4359130859,610.1281738281,2989.3588867188,3161.41015625,1883.5897216797,1812.4359130859,6401.9228515625,3365.1281738281,1198.0769042969,3275.8974609375,5575.1284179688,Clock,audio,get_ready
2725.3125,3,7243.3334960938,5666.41015625,222.5640869141,4107.3076171875,61.7948646545,5908.9741210938,6104.615234375,5948.9741210938,4082.1794433594,4308.4614257813,4943.9741210938,457.4358825684,5581.0258789063,3974.4870605469,2473.58984375,1133.5897216797,Clock,audio,get_ready
2725.3203125,3,3022.3076171875,1755.0,4407.4360351563,5389.3588867188,7330.1284179688,4903.7177734375,6720.1284179688,7518.974609375,6037.5639648438,2057.9487304688,3712.3076171875,5897.8203125,3821.9230957031,1591.794921875,3081.2819824219,2311.1538085938,Clock,audio,get_ready
2725.328125,3,628.5897216797,1823.4615478516,2498.58984375,8378.7177734375,1447.0512695313,3488.7180175781,1676.2821044922,2888.3332519531,5536.5385742188,5774.615234375,6578.9741210938,3585.5129394531,6298.7177734375,7249.1025390625,2638.7180175781,164.4871673584,Clock,audio,get_ready
2725.3359375,3,7585.5126953125,5028.0771484375,5219.4873046875,461.282043457,7712.8203125,1035.8974609375,5380.5126953125,1506.1538085938,4527.5639648438,3910.1281738281,7496.1538085938,3149.6154785156,481.7948608398,173.7179412842,1289.7435302734,1485.0,Clock,audio,get_ready
2725.34375,3,927.9487304688,6609.615234375,1889.3590087891,1494.3590087891,6900.5126953125,3840.2563476563,2115.8974609375,1049.3590087891,1200.6409912109,8342.0517578125,2360.1281738281,3975.2563476563,4779.7436523438,1278.7178955078,5184.1025390625,7045.5126953125,Clock,audio,get_ready
2725.3515625,3,3405.2563476563,5830.7690429688,4917.6923828125,356.9230651855,5412.8203125,3008.8461914063,7192.8203125,183.7179412842,5383.3334960938,1652.3077392578,3845.3845214844,6831.794921875,391.0256347656,5658.58984375,5172.5639648438,1536.9230957031,Clock,audio,get_ready
2725.359375,3,4156.0258789063,6349.3588867188,6829.615234375,8090.0,6140.2563476563,6277.0512695313,2924.3588867188,3377.8205566406,5470.1284179688,6302.8203125,620.7692260742,6412.3076171875,3494.4870605469,690.0,3969.3588867188,2423.4614257813,Clock,audio,get_ready
2725.3671875,3,5751.41015625,7380.0,3772.3076171875,7461.41015625,2404.8718261719,7304.4873046875,1378.9743652344,499.8717956543,6718.9741210938,7570.7690429688,4140.6411132813,4139.615234375,1034.4871826172,1744.4871826172,6441.794921875,7327.0512695313,Clock,audio,get_ready
2725.375,3,1448.7178955078,5976.2822265625,1905.5128173828,8154.615234375,7521.1538085938,1951.9230957031,8242.9482421875,6344.1025390625,2761.41015625,3384.6154785156,1576.5384521484,5992.4360351563,1962.6922607422,3929.6154785156,3381.41015625,4287.0512695313,Clock,audio,get_ready
2725.3828125,3,6357.5639648438,5113.0771484375,8228.7177734375,4455.8974609375,6365.7690429688,615.1281738281,6102.1796875,504.6153869629,3819.1025390625,1668.3333740234,178.0769195557,996.7948608398,1370.3846435547,5117.6923828125,5006.6665039063,7865.5126953125,Clock,audio,get_ready
2725.390625,3,8329.4873046875,6004.8715820313,6831.0258789063,3682.5642089844,3260.0,7662.6923828125,4364.7436523438,5278.58984375,223.3333282471,5636.41015625,7574.4873046875,1895.5128173828,5376.2822265625,2273.58984375,2657.0512695313,4889.615234375,Clock,audio,get_ready
2725.3984375,3,6012.9487304688,8313.0771484375,5260.2563476563,2885.6411132813,1150.1281738281,1608.5897216797,4071.1538085938,263.8461303711,259.6153869629,3097.8205566406,5596.9228515625,6495.7690429688,6718.58984375,4657.8203125,313.8461303711,7707.8203125,Clock,audio,get_ready
2725.40625,3,1009.8717651367,843.5897216797,1583.205078125,4939.7436523438,7734.615234375,5524.3588867188,1767.8205566406,7796.9228515625,7602.5639648438,4954.4873046875,366.282043457,5038.9741210938,3243.8461914063,1614.1025390625,143.7179412842,1511.2821044922,Clock,audio,get_ready
2725.4140625,3,6460.2563476563,4885.6411132813,3058.58984375,6680.2563476563,3313.0769042969,4342.9487304688,6161.794921875,2518.7180175781,2065.5126953125,2022.1794433594,167.179473877,2116.6667480469,3620.5129394531,7679.8715820313,165.1281890869,3303.9743652344,Clock,audio,get_ready
2725.421875,3,6676.794921875,2720.5126953125,2670.2563476563,5480.8974609375,4820.384765625,4976.41015625,2802.5642089844,3331.0256347656,2435.6411132813,1810.6409912109,2077.8205566406,6629.7436523438,8306.154296875,4375.7690429688,440.2564086914,2203.7180175781,Clock,audio,get_ready
2725.4296875,3,1807.1794433594,7099.615234375,6934.615234375,7385.5126953125,6132.6923828125,2835.7692871094,7636.6665039063,653.8461303711,3525.6411132813,4810.7690429688,3213.4614257813,1063.4615478516,3299.4870605469,1206.6666259766,4883.9741210938,6305.6411132813,Clock,audio,get_ready
